customer_id,customer_name,gender,age,customer_type,city,join_date,email,phone,loyalty_points,is_outlier_loyalty,is_outlier
791,Customer_0791,Male,41,Regular,Bangalore,2020-02-24,cust0791@email.com,+91-9304528350,1468,False,False
792,Customer_0792,Female,26,VIP,Bangalore,2020-12-18,cust0792@email.com,+91-9309212177,2102,False,False
793,Customer_0793,Female,52,New,Goa,2021-10-23,cust0793@email.com,+91-9645901955,3266,False,False
794,Customer_0794,Female,68,Regular,Mumbai,2020-08-01,cust0794@email.com,+91-7655757505,2471,False,False
795,Customer_0795,Male,37,Occasional,Goa,2020-03-09,cust0795@email.com,+91-8191714875,1151,False,False
796,Customer_0796,Female,54,Regular,Chennai,2021-01-17,cust0796@email.com,+91-7359046710,92,False,False
797,Customer_0797,Female,59,New,Goa,2021-12-20,cust0797@email.com,+91-8331039957,2566,False,False
798,Customer_0798,Female,34,Regular,Mumbai,2020-10-28,cust0798@email.com,+91-7339395013,1281,False,False
799,Customer_0799,Female,64,Occasional,Goa,2020-08-18,cust0799@email.com,+91-9196036938,2900,False,False
800,Customer_0800,Female,48,Regular,Bangalore,2021-09-15,cust0800@email.com,+91-7872726570,2799,False,False
801,Customer_0801,Female,25,VIP,Delhi,2020-10-15,cust0801@email.com,+91-7667339697,3177,False,False
802,Customer_0802,Male,32,Regular,Bangalore,2020-12-27,cust0802@email.com,+91-9303778262,4511,False,False
803,Customer_0803,Female,48,Regular,Delhi,2020-03-22,cust0803@email.com,+91-8403381840,2604,False,False
804,Customer_0804,Female,47,Occasional,Goa,2020-09-18,cust0804@email.com,+91-8678179022,3881,False,False
805,Customer_0805,Male,63,New,Chennai,2020-01-08,cust0805@email.com,+91-9518728422,2413,False,False
806,Customer_0806,Female,37,Regular,Goa,2021-07-29,cust0806@email.com,+91-9724273037,1544,False,False
807,Customer_0807,Female,56,Regular,Mumbai,2020-10-13,cust0807@email.com,+91-9791039531,3530,False,False
808,Customer_0808,Female,29,New,Goa,2021-07-05,cust0808@email.com,+91-9925111890,2646,False,False
809,Customer_0809,Male,66,Occasional,Delhi,2020-07-16,cust0809@email.com,+91-9762327862,4784,False,False
810,Customer_0810,Male,34,New,Bangalore,2020-03-06,cust0810@email.com,+91-7283962143,2058,False,False
811,Customer_0811,Other,59,Regular,Chennai,2021-03-31,cust0811@email.com,+91-8332167822,4514,False,False
812,Customer_0812,Female,47,Occasional,Goa,2020-04-11,cust0812@email.com,+91-8878988236,1145,False,False
813,Customer_0813,Male,46,Regular,Goa,2020-06-29,cust0813@email.com,+91-8024939794,910,False,False
814,Customer_0814,Female,36,Regular,Bangalore,2020-08-24,cust0814@email.com,+91-7248704157,3306,False,False
815,Customer_0815,Female,63,VIP,Chennai,2020-09-12,cust0815@email.com,+91-8050032570,1566,False,False
816,Customer_0816,Female,28,Occasional,Goa,2020-10-12,cust0816@email.com,+91-7370281126,2395,False,False
817,Customer_0817,Female,51,New,Goa,2020-05-05,cust0817@email.com,+91-8866092821,3005,False,False
818,Customer_0818,Male,67,Regular,Delhi,2021-04-02,cust0818@email.com,+91-7498158588,4507,False,False
819,Customer_0819,Male,24,Occasional,Delhi,2021-02-05,cust0819@email.com,+91-8947217245,4248,False,False
820,Customer_0820,Male,61,Occasional,Mumbai,2021-04-25,cust0820@email.com,+91-9629794700,91,False,False
821,Customer_0821,Female,51,New,Bangalore,2021-10-05,cust0821@email.com,+91-9614915281,3992,False,False
822,Customer_0822,Male,37,Regular,Chennai,2021-03-22,cust0822@email.com,+91-7236346130,330,False,False
823,Customer_0823,Male,67,Regular,Goa,2020-09-27,cust0823@email.com,+91-8328390707,954,False,False
824,Customer_0824,Male,55,Occasional,Goa,2021-04-27,cust0824@email.com,+91-9860790008,3780,False,False
825,Customer_0825,Female,41,Occasional,Mumbai,2020-09-13,cust0825@email.com,+91-9826313349,2601,False,False
826,Customer_0826,Female,27,Regular,Goa,2020-05-28,cust0826@email.com,+91-7754393408,2977,False,False
827,Customer_0827,Male,49,New,Bangalore,2020-04-17,cust0827@email.com,+91-7513003815,4289,False,False
828,Customer_0828,Male,69,Regular,Mumbai,2020-02-17,cust0828@email.com,+91-7054395639,529,False,False
829,Customer_0829,Female,32,New,Bangalore,2020-12-09,cust0829@email.com,+91-7589320181,2892,False,False
830,Customer_0830,Male,54,Regular,Mumbai,2021-01-22,cust0830@email.com,+91-7048750473,1266,False,False
831,Customer_0831,Male,37,VIP,Goa,2021-12-03,cust0831@email.com,+91-7703655804,1473,False,False
832,Customer_0832,Male,20,New,Mumbai,2020-08-13,cust0832@email.com,+91-9132077306,4734,False,False
833,Customer_0833,Male,54,Regular,Delhi,2021-02-03,cust0833@email.com,+91-8489087190,1597,False,False
834,Customer_0834,Male,57,New,Chennai,2021-06-29,cust0834@email.com,+91-9246290917,2525,False,False
835,Customer_0835,Female,25,Occasional,Goa,2020-08-20,cust0835@email.com,+91-9221455181,4793,False,False
836,Customer_0836,Male,57,New,Chennai,2021-05-29,cust0836@email.com,+91-8113457241,3761,False,False
837,Customer_0837,Female,61,VIP,Goa,2021-01-03,cust0837@email.com,+91-7717100421,2742,False,False
838,Customer_0838,Male,40,Regular,Chennai,2021-04-12,cust0838@email.com,+91-8597167064,4635,False,False
839,Customer_0839,Female,57,Regular,Delhi,2021-01-18,cust0839@email.com,+91-7545162815,4425,False,False
840,Customer_0840,Female,28,Regular,Chennai,2021-03-21,cust0840@email.com,+91-8154334685,469,False,False
841,Customer_0841,Male,63,Regular,Mumbai,2020-05-01,cust0841@email.com,+91-7507049745,3830,False,False
842,Customer_0842,Female,25,Regular,Chennai,2020-01-14,cust0842@email.com,+91-7126084156,533,False,False
843,Customer_0843,Male,46,Regular,Goa,2021-03-25,cust0843@email.com,+91-8438861395,4562,False,False
844,Customer_0844,Other,47,Occasional,Bangalore,2020-06-11,cust0844@email.com,+91-8843934986,4055,False,False
845,Customer_0845,Male,27,New,Chennai,2021-12-22,cust0845@email.com,+91-8168147769,3679,False,False
846,Customer_0846,Male,56,Regular,Chennai,2020-07-21,cust0846@email.com,+91-9249936731,4087,False,False
847,Customer_0847,Male,45,Regular,Chennai,2021-06-20,cust0847@email.com,+91-7274328104,761,False,False
848,Customer_0848,Other,66,Occasional,Goa,2021-10-06,cust0848@email.com,+91-8129360134,890,False,False
849,Customer_0849,Female,53,Regular,Chennai,2021-04-29,cust0849@email.com,+91-9476700066,2355,False,False
850,Customer_0850,Female,30,Regular,Goa,2020-11-11,cust0850@email.com,+91-9695232998,1955,False,False
851,Customer_0851,Male,49,Regular,Goa,2020-08-19,cust0851@email.com,+91-7331013265,2971,False,False
852,Customer_0852,Female,53,New,Bangalore,2020-06-12,cust0852@email.com,+91-9130937594,1672,False,False
853,Customer_0853,Male,54,New,Mumbai,2021-04-30,cust0853@email.com,+91-8955059570,2836,False,False
854,Customer_0854,Female,43,Occasional,Goa,2020-01-25,cust0854@email.com,+91-9193791472,4927,False,False
855,Customer_0855,Male,39,VIP,Delhi,2020-09-01,cust0855@email.com,+91-8546720356,4939,False,False
856,Customer_0856,Male,21,Occasional,Chennai,2020-03-11,cust0856@email.com,+91-7238109164,3644,False,False
857,Customer_0857,Male,48,VIP,Delhi,2020-01-04,cust0857@email.com,+91-9145808627,2297,False,False
858,Customer_0858,Male,35,VIP,Chennai,2020-08-17,cust0858@email.com,+91-9434757387,4061,False,False
859,Customer_0859,Female,55,Occasional,Bangalore,2020-09-30,cust0859@email.com,+91-7716750131,3166,False,False
860,Customer_0860,Male,41,Regular,Goa,2021-12-15,cust0860@email.com,+91-8579206999,1319,False,False
861,Customer_0861,Female,40,Regular,Mumbai,2021-09-28,cust0861@email.com,+91-7675641216,183,False,False
862,Customer_0862,Male,39,Occasional,Goa,2021-03-06,cust0862@email.com,+91-8095715220,1283,False,False
863,Customer_0863,Female,19,New,Chennai,2021-05-20,cust0863@email.com,+91-7441973220,2846,False,False
864,Customer_0864,Male,48,Occasional,Mumbai,2020-11-13,cust0864@email.com,+91-9464934576,2233,False,False
865,Customer_0865,Male,28,New,Goa,2020-01-24,cust0865@email.com,+91-9895325210,4088,False,False
866,Customer_0866,Female,45,New,Mumbai,2021-04-27,cust0866@email.com,+91-7495354059,1432,False,False
867,Customer_0867,Male,63,Regular,Chennai,2021-02-22,cust0867@email.com,+91-7980989514,3140,False,False
868,Customer_0868,Male,49,VIP,Bangalore,2020-02-22,cust0868@email.com,+91-9185386258,1796,False,False
869,Customer_0869,Female,22,VIP,Bangalore,2020-05-16,cust0869@email.com,+91-7011031667,4722,False,False
870,Customer_0870,Female,55,New,Goa,2020-12-20,cust0870@email.com,+91-7189141363,2055,False,False
871,Customer_0871,Male,27,New,Delhi,2020-09-04,cust0871@email.com,+91-7052776893,3336,False,False
872,Customer_0872,Male,57,VIP,Chennai,2020-06-14,cust0872@email.com,+91-8050340486,782,False,False
873,Customer_0873,Female,63,Regular,Goa,2020-07-07,cust0873@email.com,+91-7197489159,1507,False,False
874,Customer_0874,Male,41,New,Goa,2021-01-14,cust0874@email.com,+91-9026213491,4870,False,False
875,Customer_0875,Male,52,Regular,Bangalore,2020-10-23,cust0875@email.com,+91-8563267151,3854,False,False
876,Customer_0876,Male,61,New,Mumbai,2020-06-17,cust0876@email.com,+91-8644884312,676,False,False
877,Customer_0877,Female,65,New,Chennai,2021-01-28,cust0877@email.com,+91-7644608746,1830,False,False
878,Customer_0878,Female,40,Occasional,Mumbai,2021-01-06,cust0878@email.com,+91-7768631342,4090,False,False
879,Customer_0879,Male,34,Occasional,Chennai,2020-01-13,cust0879@email.com,+91-7151885397,4306,False,False
880,Customer_0880,Male,18,Occasional,Delhi,2020-09-24,cust0880@email.com,+91-9374536171,1360,False,False
881,Customer_0881,Male,48,Occasional,Bangalore,2021-03-30,cust0881@email.com,+91-9816224192,4585,False,False
882,Customer_0882,Female,48,Regular,Delhi,2021-02-22,cust0882@email.com,+91-8801177461,2686,False,False
883,Customer_0883,Male,59,New,Goa,2021-04-19,cust0883@email.com,+91-7964285941,190,False,False
884,Customer_0884,Male,59,New,Bangalore,2021-05-10,cust0884@email.com,+91-8382129132,842,False,False
885,Customer_0885,Female,51,New,Goa,2021-08-31,cust0885@email.com,+91-8066282253,334,False,False
886,Customer_0886,Male,26,Regular,Delhi,2021-06-18,cust0886@email.com,+91-8787808459,1110,False,False
887,Customer_0887,Female,39,New,Chennai,2021-02-12,cust0887@email.com,+91-8374110948,578,False,False
888,Customer_0888,Male,30,VIP,Goa,2021-09-01,cust0888@email.com,+91-8165044057,61,False,False
889,Customer_0889,Male,42,Regular,Mumbai,2020-07-02,cust0889@email.com,+91-7334522402,386,False,False
890,Customer_0890,Male,65,Regular,Chennai,2020-01-26,cust0890@email.com,+91-9454728281,1169,False,False
891,Customer_0891,Female,35,Regular,Chennai,2021-06-26,cust0891@email.com,+91-8601198885,2200,False,False
892,Customer_0892,Female,68,New,Delhi,2021-06-19,cust0892@email.com,+91-7512823094,4714,False,False
893,Customer_0893,Female,29,Occasional,Delhi,2021-05-25,cust0893@email.com,+91-9156249415,1683,False,False
894,Customer_0894,Male,57,VIP,Bangalore,2020-08-24,cust0894@email.com,+91-9891911919,486,False,False
895,Customer_0895,Female,34,Regular,Bangalore,2021-03-24,cust0895@email.com,+91-7226225156,3732,False,False
896,Customer_0896,Male,32,VIP,Mumbai,2020-05-08,cust0896@email.com,+91-7770278136,540,False,False
897,Customer_0897,Male,59,Regular,Chennai,2020-07-13,cust0897@email.com,+91-7958572516,2060,False,False
898,Customer_0898,Female,32,Occasional,Mumbai,2020-04-30,cust0898@email.com,+91-9215233002,4246,False,False
899,Customer_0899,Male,32,Occasional,Mumbai,2021-03-18,cust0899@email.com,+91-7197261797,1238,False,False
900,Customer_0900,Male,56,Regular,Delhi,2021-09-21,cust0900@email.com,+91-8721959126,990,False,False
901,Customer_0901,Male,30,New,Mumbai,2021-06-17,cust0901@email.com,+91-7296036788,4467,False,False
902,Customer_0902,Male,34,Regular,Mumbai,2021-03-04,cust0902@email.com,+91-8997564262,2299,False,False
903,Customer_0903,Male,49,VIP,Goa,2021-05-14,cust0903@email.com,+91-8212498755,3907,False,False
904,Customer_0904,Female,26,Occasional,Bangalore,2020-12-28,cust0904@email.com,+91-8334436786,4288,False,False
905,Customer_0905,Male,57,Occasional,Bangalore,2021-07-02,cust0905@email.com,+91-8405746777,1080,False,False
906,Customer_0906,Female,37,Regular,Chennai,2021-02-26,cust0906@email.com,+91-7371022983,197,False,False
907,Customer_0907,Female,43,Regular,Bangalore,2021-12-18,cust0907@email.com,+91-9375509447,2194,False,False
908,Customer_0908,Male,44,New,Chennai,2020-01-07,cust0908@email.com,+91-8961709893,1598,False,False
909,Customer_0909,Male,38,Regular,Goa,2020-07-04,cust0909@email.com,+91-7034227351,1600,False,False
910,Customer_0910,Male,35,New,Bangalore,2021-08-25,cust0910@email.com,+91-8584496586,3692,False,False
911,Customer_0911,Female,30,New,Goa,2021-03-27,cust0911@email.com,+91-7861876057,3865,False,False
912,Customer_0912,Male,33,Regular,Bangalore,2021-11-16,cust0912@email.com,+91-8252391379,683,False,False
913,Customer_0913,Female,26,Regular,Bangalore,2021-11-07,cust0913@email.com,+91-9421531503,3083,False,False
914,Customer_0914,Male,29,VIP,Goa,2020-06-14,cust0914@email.com,+91-8305280521,3989,False,False
915,Customer_0915,Female,61,New,Mumbai,2021-03-08,cust0915@email.com,+91-9674551397,332,False,False
916,Customer_0916,Male,55,New,Mumbai,2020-01-18,cust0916@email.com,+91-8041890333,1771,False,False
917,Customer_0917,Male,36,Occasional,Mumbai,2021-08-25,cust0917@email.com,+91-8992549954,4200,False,False
918,Customer_0918,Female,24,New,Mumbai,2020-03-19,cust0918@email.com,+91-8581723170,2721,False,False
919,Customer_0919,Female,52,Regular,Bangalore,2020-08-17,cust0919@email.com,+91-9541293188,806,False,False
920,Customer_0920,Male,65,New,Delhi,2021-09-18,cust0920@email.com,+91-9118967967,1064,False,False
921,Customer_0921,Female,35,New,Goa,2021-12-20,cust0921@email.com,+91-7839332926,888,False,False
922,Customer_0922,Female,33,Regular,Delhi,2020-05-24,cust0922@email.com,+91-9347454072,2923,False,False
923,Customer_0923,Female,56,Regular,Delhi,2021-03-16,cust0923@email.com,+91-8052811909,320,False,False
924,Customer_0924,Female,21,Regular,Chennai,2020-09-08,cust0924@email.com,+91-7646677686,3957,False,False
925,Customer_0925,Male,42,Regular,Mumbai,2020-08-29,cust0925@email.com,+91-7027392783,2382,False,False
926,Customer_0926,Male,49,New,Bangalore,2020-10-07,cust0926@email.com,+91-8761091683,3231,False,False
927,Customer_0927,Male,57,Occasional,Mumbai,2021-01-18,cust0927@email.com,+91-7102693781,2311,False,False
928,Customer_0928,Female,30,Regular,Mumbai,2021-06-27,cust0928@email.com,+91-8000717686,3601,False,False
929,Customer_0929,Female,62,Regular,Delhi,2021-11-10,cust0929@email.com,+91-9325918921,1500,False,False
930,Customer_0930,Male,34,New,Chennai,2021-04-18,cust0930@email.com,+91-8487878460,1568,False,False
931,Customer_0931,Male,66,Occasional,Mumbai,2020-08-30,cust0931@email.com,+91-9731349392,3281,False,False
932,Customer_0932,Female,54,Occasional,Goa,2021-09-07,cust0932@email.com,+91-9978391464,1519,False,False
933,Customer_0933,Other,23,Regular,Goa,2021-10-27,cust0933@email.com,+91-7041209408,1918,False,False
934,Customer_0934,Female,36,New,Mumbai,2020-11-17,cust0934@email.com,+91-8438888667,4089,False,False
935,Customer_0935,Male,30,New,Delhi,2020-08-16,cust0935@email.com,+91-7006279398,1865,False,False
936,Customer_0936,Male,43,Regular,Delhi,2021-10-18,cust0936@email.com,+91-9823098529,1405,False,False
937,Customer_0937,Male,31,Regular,Bangalore,2020-05-21,cust0937@email.com,+91-8616088091,2723,False,False
938,Customer_0938,Female,48,Regular,Chennai,2020-03-28,cust0938@email.com,+91-8320748157,4,False,False
939,Customer_0939,Male,21,Regular,Delhi,2020-01-30,cust0939@email.com,+91-7446457642,1168,False,False
940,Customer_0940,Female,56,Occasional,Bangalore,2021-11-08,cust0940@email.com,+91-7881303105,2398,False,False
941,Customer_0941,Male,25,New,Goa,2021-07-30,cust0941@email.com,+91-9275535874,2630,False,False
942,Customer_0942,Female,42,Occasional,Goa,2021-08-02,cust0942@email.com,+91-8022922016,347,False,False
943,Customer_0943,Female,30,New,Goa,2020-06-04,cust0943@email.com,+91-8803095297,4220,False,False
944,Customer_0944,Female,49,Occasional,Mumbai,2021-02-24,cust0944@email.com,+91-9113247935,1813,False,False
945,Customer_0945,Male,55,VIP,Chennai,2021-10-06,cust0945@email.com,+91-7257247382,3342,False,False
946,Customer_0946,Male,55,VIP,Bangalore,2021-04-22,cust0946@email.com,+91-7611489444,2574,False,False
947,Customer_0947,Male,45,Regular,Chennai,2021-09-02,cust0947@email.com,+91-8201840395,3825,False,False
948,Customer_0948,Female,47,Occasional,Mumbai,2020-06-09,cust0948@email.com,+91-7399546384,4593,False,False
949,Customer_0949,Female,20,Occasional,Bangalore,2020-11-01,cust0949@email.com,+91-7188550198,52,False,False
950,Customer_0950,Female,45,Regular,Bangalore,2020-04-21,cust0950@email.com,+91-7994167107,148,False,False
951,Customer_0951,Female,20,Occasional,Delhi,2020-05-01,cust0951@email.com,+91-9232348845,502,False,False
952,Customer_0952,Female,62,Occasional,Chennai,2020-04-08,cust0952@email.com,+91-8774065466,869,False,False
953,Customer_0953,Male,51,New,Chennai,2021-05-15,cust0953@email.com,+91-8599840853,3521,False,False
954,Customer_0954,Female,33,Occasional,Delhi,2020-07-15,cust0954@email.com,+91-8969062219,4314,False,False
955,Customer_0955,Male,39,New,Goa,2020-12-08,cust0955@email.com,+91-7364653118,3871,False,False
956,Customer_0956,Male,49,Occasional,Mumbai,2020-09-27,cust0956@email.com,+91-9494390866,1300,False,False
957,Customer_0957,Female,55,New,Chennai,2020-10-05,cust0957@email.com,+91-7410500102,2499,False,False
958,Customer_0958,Male,25,Occasional,Delhi,2021-03-03,cust0958@email.com,+91-9170795726,4033,False,False
959,Customer_0959,Male,25,New,Bangalore,2020-05-09,cust0959@email.com,+91-7573437604,3289,False,False
960,Customer_0960,Female,23,Occasional,Delhi,2020-10-19,cust0960@email.com,+91-9736820502,4833,False,False
961,Customer_0961,Male,31,Occasional,Goa,2021-02-23,cust0961@email.com,+91-8693725910,3853,False,False
962,Customer_0962,Female,49,Occasional,Mumbai,2020-05-29,cust0962@email.com,+91-7321394470,2451,False,False
963,Customer_0963,Male,52,Occasional,Goa,2020-04-06,cust0963@email.com,+91-9542172946,4385,False,False
964,Customer_0964,Male,27,Regular,Bangalore,2021-11-01,cust0964@email.com,+91-9438771483,338,False,False
965,Customer_0965,Male,20,Regular,Bangalore,2020-04-17,cust0965@email.com,+91-7267502879,2824,False,False
966,Customer_0966,Male,29,Regular,Bangalore,2021-09-22,cust0966@email.com,+91-8868237222,1693,False,False
967,Customer_0967,Female,66,New,Bangalore,2021-06-03,cust0967@email.com,+91-9845174979,986,False,False
968,Customer_0968,Male,48,Regular,Delhi,2020-04-01,cust0968@email.com,+91-7561387824,3490,False,False
