customer_id,customer_name,gender,age,customer_type,city,join_date,email,phone,loyalty_points,age_group,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Group,RFM_Score,Segment
924,Customer_0924,Female,21,Regular,Chennai,2020-09-08,cust0924@email.com,+91-7646677686,3957,<25,550.0,1.0,1126.0700000000002,1.0,1.0,1.0,111,3.0,Lost / Hibernating
925,Customer_0925,Male,42,Regular,Mumbai,2020-08-29,cust0925@email.com,+91-7027392783,2382,35-44,389.0,8.0,36542.01,1.0,5.0,5.0,155,11.0,Can't Lose Them
926,Customer_0926,Male,49,New,Bangalore,2020-10-07,cust0926@email.com,+91-8761091683,3231,45-54,348.0,6.0,23824.82,2.0,4.0,4.0,244,10.0,At Risk
927,Customer_0927,Male,57,Occasional,Mumbai,2021-01-18,cust0927@email.com,+91-7102693781,2311,55+,177.0,2.0,4838.46,3.0,1.0,1.0,311,5.0,Promising
928,Customer_0928,Female,30,Regular,Mumbai,2021-06-27,cust0928@email.com,+91-8000717686,3601,25-34,221.0,5.0,24825.26,2.0,3.0,4.0,234,9.0,At Risk
929,Customer_0929,Female,62,Regular,Delhi,2021-11-10,cust0929@email.com,+91-9325918921,1500,55+,19.0,5.0,11145.73,5.0,3.0,2.0,532,10.0,Loyal Customers
930,Customer_0930,Male,34,New,Chennai,2021-04-18,cust0930@email.com,+91-8487878460,1568,25-34,118.0,7.0,15965.34,3.0,4.0,3.0,343,10.0,Loyal Customers
931,Customer_0931,Male,66,Occasional,Mumbai,2020-08-30,cust0931@email.com,+91-9731349392,3281,55+,352.0,2.0,3027.48,2.0,1.0,1.0,211,4.0,About to Sleep
932,Customer_0932,Female,54,Occasional,Goa,2021-09-07,cust0932@email.com,+91-9978391464,1519,45-54,39.0,2.0,11981.279999999999,5.0,1.0,2.0,512,8.0,New Customers
933,Customer_0933,Other,23,Regular,Goa,2021-10-27,cust0933@email.com,+91-7041209408,1918,<25,19.0,4.0,22553.48,5.0,2.0,4.0,524,11.0,Potential Loyalists
934,Customer_0934,Female,36,New,Mumbai,2020-11-17,cust0934@email.com,+91-8438888667,4089,35-44,317.0,4.0,19449.91,2.0,2.0,4.0,224,8.0,Need Attention
935,Customer_0935,Male,30,New,Delhi,2020-08-16,cust0935@email.com,+91-7006279398,1865,25-34,509.0,1.0,7238.650000000001,1.0,1.0,1.0,111,3.0,Lost / Hibernating
936,Customer_0936,Male,43,Regular,Delhi,2021-10-18,cust0936@email.com,+91-9823098529,1405,35-44,92.0,6.0,18780.73,4.0,4.0,3.0,443,11.0,Champions
937,Customer_0937,Male,31,Regular,Bangalore,2020-05-21,cust0937@email.com,+91-8616088091,2723,25-34,14.0,6.0,19900.47,5.0,4.0,4.0,544,13.0,Champions
938,Customer_0938,Female,48,Regular,Chennai,2020-03-28,cust0938@email.com,+91-8320748157,4,45-54,0.0,5.0,15543.21,5.0,3.0,3.0,533,11.0,Loyal Customers
939,Customer_0939,Male,21,Regular,Delhi,2020-01-30,cust0939@email.com,+91-7446457642,1168,<25,170.0,3.0,27674.38,3.0,1.0,5.0,315,9.0,Promising
940,Customer_0940,Female,56,Occasional,Bangalore,2021-11-08,cust0940@email.com,+91-7881303105,2398,55+,514.0,3.0,10877.47,1.0,1.0,2.0,112,4.0,Lost / Hibernating
941,Customer_0941,Male,25,New,Goa,2021-07-30,cust0941@email.com,+91-9275535874,2630,25-34,653.0,3.0,8138.7,1.0,1.0,1.0,111,3.0,Lost / Hibernating
942,Customer_0942,Female,42,Occasional,Goa,2021-08-02,cust0942@email.com,+91-8022922016,347,35-44,175.0,10.0,39590.72,3.0,5.0,5.0,355,13.0,Loyal Customers
943,Customer_0943,Female,30,New,Goa,2020-06-04,cust0943@email.com,+91-8803095297,4220,25-34,55.0,7.0,40354.58,4.0,4.0,5.0,445,13.0,Champions
944,Customer_0944,Female,49,Occasional,Mumbai,2021-02-24,cust0944@email.com,+91-9113247935,1813,45-54,559.0,2.0,7663.96,1.0,1.0,1.0,111,3.0,Lost / Hibernating
945,Customer_0945,Male,55,VIP,Chennai,2021-10-06,cust0945@email.com,+91-7257247382,3342,55+,88.0,7.0,32044.06,4.0,4.0,5.0,445,13.0,Champions
946,Customer_0946,Male,55,VIP,Bangalore,2021-04-22,cust0946@email.com,+91-7611489444,2574,55+,83.0,3.0,20124.42,4.0,1.0,4.0,414,9.0,New Customers
947,Customer_0947,Male,45,Regular,Chennai,2021-09-02,cust0947@email.com,+91-8201840395,3825,45-54,491.0,2.0,4059.96,1.0,1.0,1.0,111,3.0,Lost / Hibernating
948,Customer_0948,Female,47,Occasional,Mumbai,2020-06-09,cust0948@email.com,+91-7399546384,4593,45-54,742.0,3.0,13258.73,1.0,1.0,2.0,112,4.0,Lost / Hibernating
949,Customer_0949,Female,20,Occasional,Bangalore,2020-11-01,cust0949@email.com,+91-7188550198,52,<25,22.0,6.0,12124.49,5.0,4.0,2.0,542,11.0,Champions
950,Customer_0950,Female,45,Regular,Bangalore,2020-04-21,cust0950@email.com,+91-7994167107,148,45-54,211.0,4.0,12581.06,2.0,2.0,2.0,222,6.0,Need Attention
951,Customer_0951,Female,20,Occasional,Delhi,2020-05-01,cust0951@email.com,+91-9232348845,502,<25,229.0,5.0,22581.3,2.0,3.0,4.0,234,9.0,At Risk
952,Customer_0952,Female,62,Occasional,Chennai,2020-04-08,cust0952@email.com,+91-8774065466,869,55+,200.0,1.0,4168.15,2.0,1.0,1.0,211,4.0,About to Sleep
953,Customer_0953,Male,51,New,Chennai,2021-05-15,cust0953@email.com,+91-8599840853,3521,45-54,70.0,8.0,25762.14,4.0,5.0,4.0,454,13.0,Champions
954,Customer_0954,Female,33,Occasional,Delhi,2020-07-15,cust0954@email.com,+91-8969062219,4314,25-34,138.0,7.0,27312.14,3.0,4.0,5.0,345,12.0,Loyal Customers
955,Customer_0955,Male,39,New,Goa,2020-12-08,cust0955@email.com,+91-7364653118,3871,35-44,386.0,5.0,12474.12,1.0,3.0,2.0,132,6.0,At Risk
956,Customer_0956,Male,49,Occasional,Mumbai,2020-09-27,cust0956@email.com,+91-9494390866,1300,45-54,48.0,3.0,9411.68,5.0,1.0,2.0,512,8.0,New Customers
957,Customer_0957,Female,55,New,Chennai,2020-10-05,cust0957@email.com,+91-7410500102,2499,55+,867.0,1.0,2735.2299999999996,1.0,1.0,1.0,111,3.0,Lost / Hibernating
958,Customer_0958,Male,25,Occasional,Delhi,2021-03-03,cust0958@email.com,+91-9170795726,4033,25-34,136.0,9.0,54547.41,3.0,5.0,5.0,355,13.0,Loyal Customers
959,Customer_0959,Male,25,New,Bangalore,2020-05-09,cust0959@email.com,+91-7573437604,3289,25-34,534.0,3.0,10312.12,1.0,1.0,2.0,112,4.0,Lost / Hibernating
960,Customer_0960,Female,23,Occasional,Delhi,2020-10-19,cust0960@email.com,+91-9736820502,4833,<25,515.0,1.0,1685.4299999999998,1.0,1.0,1.0,111,3.0,Lost / Hibernating
961,Customer_0961,Male,31,Occasional,Goa,2021-02-23,cust0961@email.com,+91-8693725910,3853,25-34,81.0,6.0,5540.42,4.0,4.0,1.0,441,9.0,Champions
962,Customer_0962,Female,49,Occasional,Mumbai,2020-05-29,cust0962@email.com,+91-7321394470,2451,45-54,187.0,5.0,30615.010000000002,3.0,3.0,5.0,335,11.0,Loyal Customers
963,Customer_0963,Male,52,Occasional,Goa,2020-04-06,cust0963@email.com,+91-9542172946,4385,45-54,532.0,5.0,17292.78,1.0,3.0,3.0,133,7.0,At Risk
964,Customer_0964,Male,27,Regular,Bangalore,2021-11-01,cust0964@email.com,+91-9438771483,338,25-34,31.0,4.0,13891.76,5.0,2.0,3.0,523,10.0,Potential Loyalists
965,Customer_0965,Male,20,Regular,Bangalore,2020-04-17,cust0965@email.com,+91-7267502879,2824,<25,209.0,4.0,5085.72,2.0,2.0,1.0,221,5.0,Need Attention
966,Customer_0966,Male,29,Regular,Bangalore,2021-09-22,cust0966@email.com,+91-8868237222,1693,25-34,4.0,11.0,39797.68,5.0,5.0,5.0,555,15.0,Champions
967,Customer_0967,Female,66,New,Bangalore,2021-06-03,cust0967@email.com,+91-9845174979,986,55+,46.0,9.0,40575.59,5.0,5.0,5.0,555,15.0,Champions
968,Customer_0968,Male,48,Regular,Delhi,2020-04-01,cust0968@email.com,+91-7561387824,3490,45-54,427.0,1.0,9354.15,1.0,1.0,2.0,112,4.0,Lost / Hibernating
969,Customer_0969,Female,46,Regular,Bangalore,2021-05-30,cust0969@email.com,+91-8016926858,2733,45-54,257.0,6.0,30478.84,2.0,4.0,5.0,245,11.0,At Risk
970,Customer_0970,Male,22,VIP,Bangalore,2021-04-06,cust0970@email.com,+91-8252738994,3767,<25,240.0,7.0,21943.29,2.0,4.0,4.0,244,10.0,At Risk
971,Customer_0971,Female,69,Regular,Delhi,2020-02-25,cust0971@email.com,+91-8120947541,4076,55+,484.0,1.0,5099.69,1.0,1.0,1.0,111,3.0,Lost / Hibernating
972,Customer_0972,Female,42,Occasional,Bangalore,2021-10-10,cust0972@email.com,+91-8352952965,2006,35-44,247.0,5.0,16452.69,2.0,3.0,3.0,233,8.0,At Risk
973,Customer_0973,Female,58,Regular,Goa,2021-07-25,cust0973@email.com,+91-8687718878,3107,55+,120.0,6.0,52514.35,3.0,4.0,5.0,345,12.0,Loyal Customers
974,Customer_0974,Male,48,New,Goa,2021-05-01,cust0974@email.com,+91-8401239832,4468,45-54,124.0,7.0,14354.1,3.0,4.0,3.0,343,10.0,Loyal Customers
975,Customer_0975,Male,38,New,Chennai,2021-07-08,cust0975@email.com,+91-8366047498,3330,35-44,122.0,5.0,16194.57,3.0,3.0,3.0,333,9.0,Loyal Customers
976,Customer_0976,Male,37,New,Goa,2020-06-15,cust0976@email.com,+91-8944580162,3041,35-44,0.0,7.0,24257.01,5.0,4.0,4.0,544,13.0,Champions
977,Customer_0977,Female,56,Occasional,Mumbai,2021-10-17,cust0977@email.com,+91-8168041588,530,55+,843.0,2.0,4280.700000000001,1.0,1.0,1.0,111,3.0,Lost / Hibernating
978,Customer_0978,Male,39,New,Mumbai,2021-07-25,cust0978@email.com,+91-8003352579,923,35-44,74.0,7.0,26711.85,4.0,4.0,5.0,445,13.0,Champions
979,Customer_0979,Female,21,Regular,Mumbai,2021-12-30,cust0979@email.com,+91-7320780067,4118,<25,183.0,8.0,35065.090000000004,3.0,5.0,5.0,355,13.0,Loyal Customers
980,Customer_0980,Female,30,Regular,Delhi,2020-11-09,cust0980@email.com,+91-7870644102,240,25-34,161.0,6.0,14446.87,3.0,4.0,3.0,343,10.0,Loyal Customers
981,Customer_0981,Male,62,Regular,Goa,2020-09-27,cust0981@email.com,+91-7584595923,1896,55+,184.0,3.0,8015.09,3.0,1.0,1.0,311,5.0,Promising
982,Customer_0982,Female,59,Occasional,Mumbai,2020-01-27,cust0982@email.com,+91-9511301900,3324,55+,804.0,4.0,10676.58,1.0,2.0,2.0,122,5.0,Lost / Hibernating
983,Customer_0983,Male,67,Occasional,Chennai,2020-05-03,cust0983@email.com,+91-7468034755,813,55+,73.0,5.0,20817.88,4.0,3.0,4.0,434,11.0,Loyal Customers
984,Customer_0984,Male,66,Occasional,Delhi,2020-09-07,cust0984@email.com,+91-7667483244,4750,55+,149.0,6.0,16396.76,3.0,4.0,3.0,343,10.0,Loyal Customers
985,Customer_0985,Female,37,Regular,Chennai,2021-03-09,cust0985@email.com,+91-7453796587,782,35-44,21.0,7.0,24454.26,5.0,4.0,4.0,544,13.0,Champions
986,Customer_0986,Female,69,Occasional,Goa,2021-11-29,cust0986@email.com,+91-7705985174,4055,55+,15.0,9.0,25813.33,5.0,5.0,4.0,554,14.0,Champions
987,Customer_0987,Female,30,VIP,Bangalore,2021-05-09,cust0987@email.com,+91-8930874468,7,25-34,433.0,4.0,10979.13,1.0,2.0,2.0,122,5.0,Lost / Hibernating
988,Customer_0988,Male,34,Occasional,Chennai,2021-03-12,cust0988@email.com,+91-9001691476,3773,25-34,648.0,3.0,10569.85,1.0,1.0,2.0,112,4.0,Lost / Hibernating
989,Customer_0989,Male,53,VIP,Bangalore,2020-01-09,cust0989@email.com,+91-8348762713,4670,45-54,81.0,3.0,5121.57,4.0,1.0,1.0,411,6.0,New Customers
990,Customer_0990,Female,50,Regular,Delhi,2021-03-18,cust0990@email.com,+91-8745958114,3139,45-54,81.0,6.0,42423.52,4.0,4.0,5.0,445,13.0,Champions
991,Customer_0991,Female,18,New,Chennai,2020-01-13,cust0991@email.com,+91-7518560332,3789,<25,49.0,8.0,19194.02,5.0,5.0,3.0,553,13.0,Champions
992,Customer_0992,Female,32,Occasional,Chennai,2020-09-24,cust0992@email.com,+91-9301778419,4051,25-34,16.0,10.0,69592.13,5.0,5.0,5.0,555,15.0,Champions
993,Customer_0993,Male,30,Regular,Delhi,2021-10-21,cust0993@email.com,+91-8538832840,517,25-34,63.0,8.0,34085.91,4.0,5.0,5.0,455,14.0,Champions
994,Customer_0994,Female,34,Regular,Delhi,2020-01-29,cust0994@email.com,+91-7891790792,3190,25-34,273.0,5.0,13665.52,2.0,3.0,2.0,232,7.0,At Risk
995,Customer_0995,Male,41,Occasional,Mumbai,2021-05-07,cust0995@email.com,+91-8940969078,3102,35-44,328.0,3.0,12017.04,2.0,1.0,2.0,212,5.0,About to Sleep
996,Customer_0996,Male,25,New,Goa,2021-04-06,cust0996@email.com,+91-8324171556,4578,25-34,165.0,6.0,25969.16,3.0,4.0,4.0,344,11.0,Loyal Customers
997,Customer_0997,Female,67,Occasional,Chennai,2020-04-01,cust0997@email.com,+91-8990058467,2716,55+,128.0,3.0,9574.64,3.0,1.0,2.0,312,6.0,Promising
998,Customer_0998,Male,44,Regular,Chennai,2020-05-08,cust0998@email.com,+91-8138200363,578,35-44,371.0,6.0,20362.38,1.0,4.0,4.0,144,9.0,Can't Lose Them
999,Customer_0999,Female,62,New,Delhi,2020-02-24,cust0999@email.com,+91-7515024824,4482,55+,124.0,5.0,24018.69,3.0,3.0,4.0,334,10.0,Loyal Customers
1000,Customer_1000,Male,40,VIP,Delhi,2021-06-13,cust1000@email.com,+91-7388354759,4507,35-44,148.0,7.0,24735.48,3.0,4.0,4.0,344,11.0,Loyal Customers
1001,Customer_1001,Male,63,Occasional,Goa,2020-10-23,cust1001@email.com,+91-7676952884,1865,55+,22.0,6.0,24683.63,5.0,4.0,4.0,544,13.0,Champions
1002,Customer_1002,Female,25,Occasional,Delhi,2021-09-06,cust1002@email.com,+91-9946583125,1376,25-34,175.0,8.0,19000.52,3.0,5.0,3.0,353,11.0,Loyal Customers
1003,Customer_1003,Female,25,Regular,Bangalore,2020-06-23,cust1003@email.com,+91-8306593403,2938,25-34,69.0,12.0,41383.54,4.0,5.0,5.0,455,14.0,Champions
1004,Customer_1004,Female,43,Occasional,Bangalore,2021-05-16,cust1004@email.com,+91-9993068140,905,35-44,48.0,8.0,27585.25,5.0,5.0,5.0,555,15.0,Champions
1005,Customer_1005,Female,64,Occasional,Bangalore,2020-03-09,cust1005@email.com,+91-9591164476,964,55+,228.0,7.0,31196.739999999998,2.0,4.0,5.0,245,11.0,At Risk
1006,Customer_1006,Female,30,New,Bangalore,2021-08-02,cust1006@email.com,+91-7173215225,1976,25-34,54.0,3.0,17879.7,4.0,1.0,3.0,413,8.0,New Customers
1007,Customer_1007,Female,56,Occasional,Goa,2021-04-04,cust1007@email.com,+91-7923507241,4759,55+,16.0,8.0,28832.1,5.0,5.0,5.0,555,15.0,Champions
1008,Customer_1008,Female,54,Occasional,Chennai,2021-08-09,cust1008@email.com,+91-8407863065,4920,45-54,292.0,6.0,36456.72,2.0,4.0,5.0,245,11.0,At Risk
1009,Customer_1009,Male,66,Occasional,Bangalore,2021-10-20,cust1009@email.com,+91-7637045876,1887,55+,129.0,6.0,26330.899999999998,3.0,4.0,4.0,344,11.0,Loyal Customers
1010,Customer_1010,Female,45,New,Delhi,2021-11-01,cust1010@email.com,+91-7391756438,2447,45-54,451.0,1.0,2744.79,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1011,Customer_1011,Male,42,New,Bangalore,2021-07-16,cust1011@email.com,+91-8066091571,991,35-44,122.0,10.0,43951.54,3.0,5.0,5.0,355,13.0,Loyal Customers
1012,Customer_1012,Other,33,Occasional,Goa,2021-02-21,cust1012@email.com,+91-8527903519,3556,25-34,256.0,5.0,25292.69,2.0,3.0,4.0,234,9.0,At Risk
1013,Customer_1013,Female,19,VIP,Delhi,2020-05-02,cust1013@email.com,+91-8701857002,3959,<25,126.0,8.0,20350.07,3.0,5.0,4.0,354,12.0,Loyal Customers
1014,Customer_1014,Male,35,Occasional,Bangalore,2020-05-29,cust1014@email.com,+91-9205292512,3604,35-44,320.0,5.0,21995.08,2.0,3.0,4.0,234,9.0,At Risk
1015,Customer_1015,Female,34,Occasional,Chennai,2021-03-12,cust1015@email.com,+91-7210241300,1083,25-34,582.0,4.0,9094.08,1.0,2.0,1.0,121,4.0,Lost / Hibernating
1016,Customer_1016,Female,47,Regular,Delhi,2020-10-09,cust1016@email.com,+91-9908480456,434,45-54,160.0,3.0,11882.73,3.0,1.0,2.0,312,6.0,Promising
1017,Customer_1017,Male,56,Occasional,Delhi,2021-08-27,cust1017@email.com,+91-8283511098,20,55+,53.0,9.0,41860.11,5.0,5.0,5.0,555,15.0,Champions
1018,Customer_1018,Female,30,Regular,Chennai,2020-09-09,cust1018@email.com,+91-8117407868,2922,25-34,314.0,11.0,39155.4,2.0,5.0,5.0,255,12.0,At Risk
1019,Customer_1019,Female,49,New,Delhi,2020-01-27,cust1019@email.com,+91-7746756255,1925,45-54,227.0,6.0,13575.56,2.0,4.0,2.0,242,8.0,At Risk
1020,Customer_1020,Male,67,Regular,Bangalore,2021-02-24,cust1020@email.com,+91-7133496549,1472,55+,228.0,7.0,32487.94,2.0,4.0,5.0,245,11.0,At Risk
1021,Customer_1021,Female,46,New,Delhi,2020-01-16,cust1021@email.com,+91-8736851379,1099,45-54,211.0,5.0,22840.79,2.0,3.0,4.0,234,9.0,At Risk
1022,Customer_1022,Male,63,Occasional,Bangalore,2020-11-15,cust1022@email.com,+91-8942189222,2637,55+,588.0,2.0,8236.33,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1023,Customer_1023,Female,47,Occasional,Chennai,2021-03-29,cust1023@email.com,+91-9387803202,389,45-54,926.0,1.0,7026.740000000001,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1024,Customer_1024,Other,35,Occasional,Mumbai,2020-08-07,cust1024@email.com,+91-9362751242,3413,35-44,50.0,2.0,785.17,5.0,1.0,1.0,511,7.0,New Customers
1025,Customer_1025,Female,30,Regular,Chennai,2020-06-28,cust1025@email.com,+91-8073108894,2615,25-34,185.0,5.0,28954.63,3.0,3.0,5.0,335,11.0,Loyal Customers
1026,Customer_1026,Male,60,Occasional,Bangalore,2020-08-14,cust1026@email.com,+91-7406841968,1354,55+,348.0,2.0,11015.34,2.0,1.0,2.0,212,5.0,About to Sleep
1027,Customer_1027,Female,38,Regular,Goa,2020-10-10,cust1027@email.com,+91-8984460654,4521,35-44,110.0,5.0,17442.24,4.0,3.0,3.0,433,10.0,Loyal Customers
1028,Customer_1028,Female,47,Occasional,Chennai,2021-10-11,cust1028@email.com,+91-7437688716,5,45-54,38.0,3.0,19901.26,5.0,1.0,4.0,514,10.0,New Customers
1029,Customer_1029,Male,38,Occasional,Goa,2020-04-29,cust1029@email.com,+91-7600406558,190,35-44,359.0,5.0,23331.82,1.0,3.0,4.0,134,8.0,At Risk
1030,Customer_1030,Female,65,New,Goa,2021-11-22,cust1030@email.com,+91-7521637779,147,55+,246.0,4.0,13405.04,2.0,2.0,2.0,222,6.0,Need Attention
1031,Customer_1031,Male,34,Regular,Bangalore,2020-10-16,cust1031@email.com,+91-7051354601,4500,25-34,185.0,5.0,13127.28,3.0,3.0,2.0,332,8.0,Loyal Customers
1032,Customer_1032,Female,57,Regular,Bangalore,2021-02-05,cust1032@email.com,+91-7264867118,4353,55+,8.0,4.0,11316.57,5.0,2.0,2.0,522,9.0,Potential Loyalists
1033,Customer_1033,Male,36,Occasional,Mumbai,2020-04-23,cust1033@email.com,+91-7954720281,3550,35-44,90.0,6.0,23216.829999999998,4.0,4.0,4.0,444,12.0,Champions
1034,Customer_1034,Male,69,New,Delhi,2021-04-20,cust1034@email.com,+91-7561417687,4919,55+,432.0,8.0,31360.52,1.0,5.0,5.0,155,11.0,Can't Lose Them
1035,Customer_1035,Male,32,VIP,Chennai,2021-12-06,cust1035@email.com,+91-7850974890,4105,25-34,137.0,7.0,36413.45,3.0,4.0,5.0,345,12.0,Loyal Customers
1036,Customer_1036,Female,26,Occasional,Bangalore,2021-09-30,cust1036@email.com,+91-8720485787,1110,25-34,10.0,7.0,18845.58,5.0,4.0,3.0,543,12.0,Champions
1037,Customer_1037,Male,69,Occasional,Chennai,2021-05-12,cust1037@email.com,+91-8598757527,3833,55+,13.0,8.0,38498.49,5.0,5.0,5.0,555,15.0,Champions
1038,Customer_1038,Female,27,Regular,Goa,2020-02-11,cust1038@email.com,+91-9947572742,4933,25-34,174.0,6.0,20610.12,3.0,4.0,4.0,344,11.0,Loyal Customers
1039,Customer_1039,Male,61,New,Delhi,2020-05-22,cust1039@email.com,+91-9707107352,624,55+,75.0,7.0,30567.19,4.0,4.0,5.0,445,13.0,Champions
1040,Customer_1040,Male,48,VIP,Mumbai,2020-05-10,cust1040@email.com,+91-9768901084,4125,45-54,321.0,6.0,29166.27,2.0,4.0,5.0,245,11.0,At Risk
1041,Customer_1041,Female,40,Regular,Chennai,2021-12-11,cust1041@email.com,+91-7360946585,2175,35-44,204.0,4.0,6880.280000000001,2.0,2.0,1.0,221,5.0,Need Attention
1042,Customer_1042,Female,69,Occasional,Delhi,2020-02-13,cust1042@email.com,+91-9501061666,3149,55+,93.0,7.0,16519.46,4.0,4.0,3.0,443,11.0,Champions
1043,Customer_1043,Male,47,Regular,Mumbai,2021-04-01,cust1043@email.com,+91-9517360884,1078,45-54,517.0,1.0,2861.91,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1044,Customer_1044,Female,50,New,Chennai,2020-05-21,cust1044@email.com,+91-8111626210,3551,45-54,15.0,10.0,40253.24,5.0,5.0,5.0,555,15.0,Champions
1045,Customer_1045,Female,69,Regular,Delhi,2021-11-21,cust1045@email.com,+91-7322067505,2352,55+,139.0,5.0,24044.739999999998,3.0,3.0,4.0,334,10.0,Loyal Customers
1046,Customer_1046,Female,26,Occasional,Bangalore,2021-07-06,cust1046@email.com,+91-7093631055,545,25-34,101.0,3.0,8133.22,4.0,1.0,1.0,411,6.0,New Customers
1047,Customer_1047,Male,64,Regular,Chennai,2020-09-07,cust1047@email.com,+91-7276905285,1195,55+,232.0,2.0,5084.57,2.0,1.0,1.0,211,4.0,About to Sleep
1048,Customer_1048,Male,18,VIP,Delhi,2020-07-19,cust1048@email.com,+91-7849331223,2069,<25,79.0,6.0,26023.94,4.0,4.0,4.0,444,12.0,Champions
1049,Customer_1049,Female,61,New,Mumbai,2020-03-05,cust1049@email.com,+91-9774492599,3358,55+,451.0,3.0,8612.53,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1050,Customer_1050,Male,52,VIP,Delhi,2020-10-06,cust1050@email.com,+91-8904523027,2438,45-54,733.0,3.0,5387.28,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1051,Customer_1051,Female,28,Occasional,Bangalore,2021-03-23,cust1051@email.com,+91-7553155490,616,25-34,138.0,5.0,15365.14,3.0,3.0,3.0,333,9.0,Loyal Customers
1052,Customer_1052,Female,51,New,Chennai,2021-06-30,cust1052@email.com,+91-7395045224,4244,45-54,563.0,2.0,4211.08,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1053,Customer_1053,Female,33,Regular,Chennai,2020-05-12,cust1053@email.com,+91-8423995953,3343,25-34,215.0,3.0,7437.89,2.0,1.0,1.0,211,4.0,About to Sleep
1054,Customer_1054,Female,26,Regular,Chennai,2020-10-12,cust1054@email.com,+91-7526252306,1811,25-34,457.0,5.0,13387.4,1.0,3.0,2.0,132,6.0,At Risk
1055,Customer_1055,Other,49,Regular,Bangalore,2020-03-22,cust1055@email.com,+91-7183379287,171,45-54,475.0,3.0,8050.18,1.0,1.0,1.0,111,3.0,Lost / Hibernating
1056,Customer_1056,Male,32,New,Mumbai,2020-08-16,cust1056@email.com,+91-8979958124,4142,25-34,137.0,2.0,9717.55,3.0,1.0,2.0,312,6.0,Promising
1057,Customer_1057,Female,29,Occasional,Chennai,2021-09-30,cust1057@email.com,+91-7217487269,625,25-34,96.0,3.0,2741.92,4.0,1.0,1.0,411,6.0,New Customers
1058,Customer_1058,Male,50,VIP,Mumbai,2020-09-07,cust1058@email.com,+91-7721508131,4063,45-54,256.0,3.0,10265.81,2.0,1.0,2.0,212,5.0,About to Sleep
1059,Customer_1059,Male,62,VIP,Delhi,2021-01-10,cust1059@email.com,+91-9464813860,2254,55+,9.0,4.0,19249.59,5.0,2.0,4.0,524,11.0,Potential Loyalists
1060,Customer_1060,Female,31,Regular,Mumbai,2020-11-09,cust1060@email.com,+91-8860392455,452,25-34,207.0,7.0,22579.16,2.0,4.0,4.0,244,10.0,At Risk
1061,Customer_1061,Female,25,Regular,Mumbai,2021-01-25,cust1061@email.com,+91-8696506450,1418,25-34,77.0,10.0,47922.32,4.0,5.0,5.0,455,14.0,Champions
1062,Customer_1062,Other,25,Regular,Chennai,2021-02-07,cust1062@email.com,+91-9130846652,753,25-34,42.0,2.0,9215.6,5.0,1.0,2.0,512,8.0,New Customers
1063,Customer_1063,Female,44,Occasional,Goa,2020-02-15,cust1063@email.com,+91-7126625486,3372,35-44,64.0,4.0,10726.82,4.0,2.0,2.0,422,8.0,Potential Loyalists
1064,Customer_1064,Male,29,Regular,Goa,2021-09-16,cust1064@email.com,+91-8643810426,2723,25-34,14.0,5.0,17377.04,5.0,3.0,3.0,533,11.0,Loyal Customers
1065,Customer_1065,Male,18,Regular,Bangalore,2021-07-21,cust1065@email.com,+91-9934377138,3010,<25,104.0,5.0,14237.14,4.0,3.0,3.0,433,10.0,Loyal Customers
1066,Customer_1066,Female,60,New,Bangalore,2021-01-29,cust1066@email.com,+91-8832508021,2911,55+,0.0,7.0,52386.34,5.0,4.0,5.0,545,14.0,Champions
1067,Customer_1067,Male,57,New,Goa,2020-11-06,cust1067@email.com,+91-7742201314,1225,55+,264.0,4.0,13062.67,2.0,2.0,2.0,222,6.0,Need Attention
1068,Customer_1068,Male,59,Regular,Delhi,2020-01-22,cust1068@email.com,+91-8520174713,167,55+,506.0,6.0,20588.39,1.0,4.0,4.0,144,9.0,Can't Lose Them
1069,Customer_1069,Male,68,Regular,Chennai,2020-08-12,cust1069@email.com,+91-7922198636,3685,55+,737.0,3.0,15628.48,1.0,1.0,3.0,113,5.0,Lost / Hibernating
1070,Customer_1070,Male,28,Regular,Chennai,2021-03-12,cust1070@email.com,+91-7803807914,85,25-34,143.0,4.0,10085.19,3.0,2.0,2.0,322,7.0,Need Attention
